age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,class
49,self-employed,married,primary,no,5711,no,no,20,nov,89,1,-1,0,no
25,blue-collar,single,secondary,no,-392,yes,no,7,may,346,1,-1,0,no
29,student,single,secondary,no,949,yes,no,15,may,109,2,352,1,no
36,self-employed,single,tertiary,no,-103,yes,yes,17,oct,3253,1,-1,0,yes
38,technician,single,tertiary,no,378,yes,no,21,jul,184,21,-1,0,no
53,services,divorced,secondary,no,0,no,no,12,mar,80,2,-1,0,yes
40,admin.,married,unknown,no,3557,yes,no,29,may,332,1,-1,0,no
61,retired,divorced,secondary,no,1761,no,no,7,dec,334,3,-1,0,no
40,management,married,tertiary,no,12212,no,no,19,nov,100,3,-1,0,no
37,blue-collar,married,secondary,no,208,no,no,13,may,466,1,-1,0,no
50,technician,divorced,secondary,no,-403,no,yes,17,nov,130,2,119,2,no
34,blue-collar,single,secondary,no,-72,yes,no,7,jul,273,5,-1,0,no
46,technician,divorced,secondary,no,225,no,no,6,aug,530,5,-1,0,no
34,blue-collar,married,secondary,no,-185,yes,yes,13,may,276,1,-1,0,no
31,entrepreneur,single,tertiary,no,544,no,yes,5,feb,401,2,8,3,no
31,management,married,tertiary,no,10,no,no,20,nov,283,1,-1,0,no
46,technician,divorced,secondary,no,-205,yes,no,2,jun,126,1,-1,0,no
59,management,married,primary,no,120,no,yes,17,jul,102,2,-1,0,no
36,blue-collar,divorced,secondary,no,-158,yes,no,21,jul,42,6,-1,0,no
32,blue-collar,single,secondary,no,2597,yes,no,15,may,233,1,368,1,no
46,admin.,married,secondary,no,44,no,no,6,aug,175,2,-1,0,no
76,retired,married,secondary,no,820,no,no,23,apr,263,4,-1,0,yes
38,blue-collar,single,secondary,no,530,no,no,20,jun,17,6,-1,0,no
31,blue-collar,married,secondary,no,1326,yes,no,7,may,689,1,-1,0,no
27,entrepreneur,married,tertiary,no,139,no,no,15,jul,448,5,-1,0,yes
42,housemaid,married,secondary,no,314,yes,yes,17,apr,727,2,-1,0,no
56,blue-collar,married,secondary,no,316,yes,no,19,may,27,1,-1,0,no
52,blue-collar,married,primary,no,967,no,no,29,jan,153,2,-1,0,no
47,entrepreneur,married,unknown,no,1481,yes,no,6,may,64,2,364,3,no
38,technician,single,secondary,no,864,yes,no,13,may,364,1,348,1,no
31,services,divorced,secondary,no,39,yes,no,18,may,13,8,-1,0,no
31,management,married,tertiary,no,1126,no,no,14,jun,20,1,-1,0,no
48,management,married,secondary,no,11146,no,no,6,jun,136,1,-1,0,no
41,management,married,tertiary,no,676,no,no,17,jun,78,1,-1,0,no
43,services,divorced,secondary,no,62,no,no,18,jun,67,1,-1,0,no
46,management,divorced,unknown,no,2,yes,no,6,may,187,1,-1,0,no
42,services,married,secondary,no,717,yes,no,4,jun,152,6,-1,0,no
51,services,married,secondary,no,615,no,no,2,feb,1110,2,-1,0,no
42,management,married,tertiary,no,8794,yes,no,29,may,166,3,-1,0,no
32,blue-collar,divorced,primary,no,473,yes,no,7,may,204,2,-1,0,no
42,admin.,divorced,secondary,no,2133,yes,no,5,may,89,5,-1,0,no
42,blue-collar,married,primary,no,1752,yes,no,16,jun,19,21,-1,0,no
52,admin.,married,secondary,no,31,yes,no,7,may,120,1,-1,0,no
37,blue-collar,single,secondary,no,2580,yes,no,18,jul,300,3,-1,0,no
53,technician,married,secondary,no,100,no,no,13,aug,205,4,-1,0,no
36,blue-collar,married,secondary,no,-128,no,yes,14,jul,821,3,-1,0,no
36,blue-collar,married,primary,no,-453,yes,no,19,jun,130,1,-1,0,no
52,services,divorced,primary,no,-644,no,no,18,aug,119,3,-1,0,no
48,entrepreneur,divorced,tertiary,no,275,no,yes,5,jun,34,1,-1,0,no
55,retired,divorced,primary,no,53,yes,no,29,may,84,2,-1,0,no
43,technician,single,secondary,no,451,no,no,12,aug,289,2,-1,0,yes
46,admin.,divorced,secondary,no,207,yes,no,7,may,485,4,-1,0,no
39,unemployed,married,primary,no,408,yes,no,6,may,53,1,-1,0,no
33,housemaid,married,tertiary,no,98,yes,yes,7,may,109,1,-1,0,no
61,retired,married,secondary,no,0,no,no,2,feb,75,1,-1,0,no
41,admin.,married,secondary,no,0,no,no,20,jun,89,1,-1,0,no
37,management,married,tertiary,no,3654,no,no,26,feb,262,1,274,2,no
27,student,single,tertiary,no,24025,no,no,21,oct,99,1,-1,0,no
42,blue-collar,married,primary,no,1017,yes,no,3,jun,11,18,-1,0,no
38,admin.,married,secondary,no,-500,no,yes,2,feb,67,1,195,5,no
55,blue-collar,married,unknown,no,6134,no,no,6,aug,127,2,-1,0,no
50,admin.,married,secondary,no,106,no,yes,7,aug,59,2,-1,0,no
33,technician,married,secondary,no,133,no,no,4,may,218,1,-1,0,yes
56,retired,married,secondary,no,3738,yes,no,17,apr,156,1,305,6,yes
46,blue-collar,married,primary,no,248,no,yes,6,aug,196,2,-1,0,no
37,services,married,secondary,no,321,yes,no,11,may,222,2,300,2,no
33,technician,single,secondary,no,3806,yes,no,8,may,95,3,-1,0,no
43,management,married,tertiary,no,4923,yes,no,10,jul,1102,1,-1,0,no
40,technician,married,tertiary,no,677,yes,no,15,apr,110,3,-1,0,no
58,management,divorced,tertiary,no,26831,no,no,11,feb,56,18,-1,0,no
78,retired,married,tertiary,no,1204,no,no,17,nov,135,1,-1,0,yes
41,management,married,tertiary,no,783,yes,no,14,jul,126,3,-1,0,no
29,blue-collar,single,secondary,no,353,yes,no,4,jun,184,1,-1,0,no
46,housemaid,married,primary,no,312,yes,yes,25,jul,137,7,-1,0,no
31,blue-collar,married,tertiary,no,982,yes,yes,2,mar,142,2,-1,0,no
60,management,married,secondary,no,130,no,no,6,jun,151,1,-1,0,no
43,management,divorced,tertiary,no,439,yes,no,31,jul,92,3,-1,0,no
31,technician,married,secondary,no,134,no,yes,4,jul,468,6,-1,0,no
54,technician,married,secondary,no,1331,yes,no,25,jul,657,2,-1,0,no
41,blue-collar,divorced,primary,no,548,yes,yes,4,feb,149,1,250,1,no
49,housemaid,married,primary,no,3376,no,no,9,jun,119,3,-1,0,no
47,management,married,tertiary,no,761,yes,no,11,jul,80,2,-1,0,no
37,blue-collar,single,secondary,no,1672,yes,no,11,jul,484,1,-1,0,no
35,technician,single,secondary,no,103,yes,no,26,may,290,2,-1,0,no
35,admin.,divorced,secondary,no,-402,yes,no,17,apr,46,1,-1,0,no
41,admin.,married,tertiary,no,226,yes,no,15,jul,157,5,-1,0,no
46,management,married,tertiary,no,0,no,no,7,may,70,2,-1,0,no
43,services,married,primary,no,448,yes,no,26,may,118,6,-1,0,no
46,technician,married,secondary,no,292,no,yes,28,aug,7,13,-1,0,no
27,admin.,single,tertiary,no,4738,no,no,13,jul,752,1,-1,0,no
41,blue-collar,married,unknown,no,225,yes,no,7,may,690,2,-1,0,no
47,technician,single,secondary,no,-504,no,yes,22,jul,108,1,-1,0,no
48,services,married,secondary,no,0,no,no,7,aug,163,5,-1,0,no
28,technician,single,tertiary,no,4987,no,no,2,jun,924,2,113,21,yes
52,management,divorced,tertiary,no,0,no,no,4,feb,74,1,-1,0,no
45,housemaid,married,primary,no,3512,no,no,16,apr,96,1,-1,0,no
33,management,single,tertiary,no,6807,no,no,21,oct,512,2,184,1,yes
29,management,single,tertiary,no,1351,no,no,11,mar,228,1,91,1,no
26,management,single,tertiary,no,170,no,no,2,oct,160,2,109,1,no
51,admin.,divorced,secondary,no,2717,no,no,9,jun,559,2,-1,0,no
51,entrepreneur,married,tertiary,no,-267,yes,no,9,jul,42,1,-1,0,no
42,management,married,primary,no,-417,yes,no,5,feb,81,3,273,3,no
31,admin.,single,secondary,no,554,yes,no,25,may,97,3,103,2,no
45,management,single,tertiary,no,871,no,no,17,jul,230,5,-1,0,no
32,services,married,secondary,no,8043,yes,no,21,nov,202,1,-1,0,no
59,services,married,primary,no,927,no,no,7,aug,1934,2,-1,0,no
53,blue-collar,divorced,primary,no,2656,yes,no,30,may,1980,2,-1,0,yes
48,blue-collar,married,primary,no,1203,no,no,6,aug,61,5,-1,0,no
32,management,single,tertiary,no,1804,yes,no,20,jun,73,3,-1,0,no
45,blue-collar,married,secondary,no,192,yes,no,13,may,154,5,176,1,no
46,self-employed,married,secondary,no,716,no,no,6,aug,131,2,-1,0,no
40,blue-collar,single,primary,no,446,yes,no,8,apr,594,4,331,1,no
37,services,married,secondary,no,358,yes,no,6,may,390,3,-1,0,no
33,blue-collar,married,secondary,no,395,yes,no,2,jun,122,1,-1,0,no
23,admin.,single,secondary,no,5,yes,no,13,may,93,1,-1,0,no
31,unemployed,married,secondary,no,31,yes,no,15,jul,211,6,-1,0,no
33,management,married,tertiary,no,32,no,no,29,aug,27,7,-1,0,no
50,technician,married,secondary,no,0,yes,no,6,may,327,1,356,1,no
39,blue-collar,married,primary,no,7304,yes,no,28,may,216,1,-1,0,no
31,unemployed,single,tertiary,no,1611,yes,no,23,may,154,2,-1,0,no
36,entrepreneur,married,secondary,no,1412,yes,yes,25,jul,226,1,-1,0,no
38,management,divorced,secondary,no,257,yes,no,30,apr,435,1,-1,0,yes
56,blue-collar,married,secondary,no,172,yes,no,12,may,289,5,-1,0,no
30,admin.,married,primary,no,624,yes,no,15,may,212,2,368,1,no
37,admin.,married,secondary,no,313,yes,no,19,jun,11,7,-1,0,no
33,management,married,tertiary,no,621,no,no,12,aug,913,5,-1,0,no
45,management,divorced,tertiary,no,2307,no,no,14,aug,126,3,-1,0,no
26,blue-collar,married,secondary,no,697,yes,no,18,may,253,2,-1,0,no
45,unemployed,married,secondary,no,7203,no,no,30,apr,572,2,-1,0,no
38,technician,single,tertiary,no,0,no,no,6,aug,89,2,-1,0,no
33,housemaid,married,secondary,no,0,yes,yes,23,jul,85,13,-1,0,no
36,management,divorced,tertiary,no,36,yes,no,29,jan,227,1,261,6,no
31,admin.,single,secondary,no,779,yes,yes,3,apr,219,2,-1,0,no
33,management,single,tertiary,no,20,no,no,21,aug,329,2,-1,0,no
34,management,married,tertiary,no,889,yes,no,24,jul,539,1,-1,0,no
42,blue-collar,married,secondary,no,30,no,no,8,may,366,2,-1,0,no
27,student,single,secondary,no,279,no,no,12,oct,323,1,-1,0,yes
24,admin.,single,secondary,no,66,yes,no,3,jun,825,1,-1,0,no
59,unemployed,divorced,secondary,no,2026,no,no,2,jun,395,1,-1,0,no
57,housemaid,divorced,primary,no,3819,no,no,30,jul,1001,2,-1,0,no
33,management,married,unknown,no,117,no,yes,9,jul,133,2,-1,0,no
32,services,married,secondary,no,241,yes,no,26,may,266,1,-1,0,no
50,technician,divorced,tertiary,no,1679,yes,no,24,jul,604,2,-1,0,no
55,blue-collar,married,primary,no,1937,yes,no,21,nov,64,3,-1,0,no
25,management,single,secondary,no,1272,yes,no,24,jul,342,2,-1,0,no
64,retired,married,secondary,no,5966,yes,no,22,jun,983,1,-1,0,yes
53,management,divorced,tertiary,no,0,yes,no,14,jul,119,3,-1,0,no
46,blue-collar,married,secondary,no,0,yes,no,26,may,208,2,-1,0,no
40,technician,married,secondary,no,232,no,no,29,jan,366,1,-1,0,no
57,technician,married,secondary,no,3240,yes,no,14,may,129,2,-1,0,no
25,admin.,single,secondary,no,681,yes,no,26,jun,105,3,-1,0,no
25,unemployed,married,secondary,no,285,yes,no,29,may,859,2,-1,0,no
51,management,married,secondary,no,3180,yes,no,9,jul,384,1,-1,0,no
35,services,married,secondary,no,39,no,no,7,may,143,1,-1,0,no
33,blue-collar,married,secondary,no,780,yes,no,13,may,83,2,-1,0,no
32,self-employed,married,tertiary,no,518,no,no,27,aug,462,5,-1,0,no
38,self-employed,single,tertiary,no,982,no,no,11,aug,176,3,-1,0,no
44,admin.,single,secondary,no,733,yes,no,4,dec,360,2,105,5,yes
58,management,married,tertiary,no,473,no,no,18,feb,1109,1,262,1,yes
47,self-employed,married,tertiary,no,1011,no,no,6,oct,808,1,-1,0,yes
44,technician,divorced,secondary,no,65,no,no,21,aug,148,4,-1,0,no
33,blue-collar,married,primary,no,1217,yes,no,27,may,271,3,-1,0,no
61,retired,married,secondary,no,76,yes,no,15,jul,195,7,-1,0,no
29,management,married,tertiary,no,16,yes,no,16,jul,605,6,-1,0,no
30,services,married,secondary,no,4867,yes,yes,20,apr,8,6,306,3,no
31,management,single,tertiary,no,1475,yes,yes,2,jun,76,1,-1,0,no
36,technician,single,secondary,yes,-487,yes,no,17,apr,1080,1,-1,0,yes
42,management,single,tertiary,no,4264,yes,no,28,may,882,1,-1,0,no
36,blue-collar,married,primary,no,650,yes,no,12,may,170,2,-1,0,no
33,technician,married,secondary,no,1,yes,no,15,mar,261,4,-1,0,no
28,unemployed,single,tertiary,no,1010,yes,no,4,jun,174,2,-1,0,no
43,self-employed,married,tertiary,no,4324,yes,no,19,jun,105,1,-1,0,no
32,admin.,divorced,secondary,no,-19,yes,no,30,may,97,2,-1,0,no
36,management,married,tertiary,no,926,no,no,14,apr,216,1,-1,0,yes
59,blue-collar,divorced,secondary,no,-361,no,yes,28,jul,247,3,-1,0,no
29,management,married,tertiary,no,1366,yes,no,29,may,273,3,-1,0,no
54,blue-collar,single,secondary,no,1633,yes,no,4,oct,12,1,-1,0,no
44,blue-collar,married,secondary,no,274,yes,yes,6,may,409,1,-1,0,no
50,management,married,tertiary,no,938,no,no,6,aug,148,2,98,1,no
38,management,married,tertiary,no,0,no,no,12,aug,119,2,-1,0,no
51,admin.,married,secondary,no,684,yes,no,20,nov,68,1,-1,0,no
49,blue-collar,married,secondary,no,-327,yes,no,7,may,423,1,-1,0,no
58,blue-collar,married,secondary,no,1826,yes,no,19,jun,47,3,-1,0,no
34,blue-collar,single,secondary,no,213,yes,no,11,may,47,1,343,2,no
25,services,single,secondary,no,7604,no,no,27,apr,107,1,-1,0,no
34,management,married,tertiary,no,158,no,no,9,mar,212,3,181,6,yes
40,admin.,single,secondary,no,-109,yes,yes,6,may,170,1,-1,0,no
38,blue-collar,married,primary,no,2240,yes,no,19,nov,551,1,183,1,no
38,services,single,primary,no,393,yes,no,14,may,200,1,-1,0,no
58,housemaid,married,primary,no,1274,no,no,18,jun,35,7,-1,0,no
56,management,married,tertiary,no,0,no,no,17,nov,194,1,-1,0,no
25,services,married,secondary,no,55,yes,yes,9,may,155,1,-1,0,no
32,services,single,secondary,no,0,no,no,29,jan,96,1,-1,0,no
49,technician,married,secondary,no,402,no,no,5,nov,76,2,-1,0,no
42,blue-collar,married,secondary,no,171,yes,no,14,may,55,1,-1,0,no
35,blue-collar,married,secondary,no,474,yes,no,19,may,55,3,-1,0,no
34,management,married,tertiary,no,0,yes,no,30,apr,300,1,86,1,yes
30,blue-collar,married,secondary,no,1780,yes,no,28,may,116,12,-1,0,no
40,blue-collar,married,secondary,no,100,yes,no,29,may,218,2,-1,0,no
33,housemaid,married,primary,no,451,yes,no,11,may,327,1,-1,0,no
30,management,married,tertiary,no,3,yes,no,22,jul,67,9,-1,0,no
21,student,single,secondary,no,681,no,no,20,aug,6,1,-1,0,no
34,technician,married,secondary,no,272,yes,no,4,feb,287,1,201,2,no
56,management,married,tertiary,no,502,no,no,21,aug,321,2,-1,0,no
37,admin.,divorced,secondary,no,796,no,no,19,jun,104,1,-1,0,no
54,admin.,married,secondary,no,5084,yes,yes,8,jul,69,1,-1,0,no
36,admin.,married,secondary,no,1054,yes,no,25,may,214,1,-1,0,no
50,admin.,divorced,secondary,no,223,no,no,5,feb,221,1,-1,0,no
35,technician,married,tertiary,no,1473,yes,no,12,may,84,3,-1,0,no
37,blue-collar,single,secondary,no,197,yes,no,16,may,251,3,-1,0,no
29,blue-collar,married,secondary,no,228,yes,no,11,may,12,8,342,9,no
35,admin.,married,tertiary,no,318,yes,yes,1,oct,142,1,-1,0,no
48,management,married,secondary,no,268,yes,no,28,jul,458,7,-1,0,yes
36,admin.,divorced,secondary,yes,-491,yes,yes,21,may,671,3,-1,0,no
42,blue-collar,married,secondary,yes,-29,no,yes,8,jul,294,2,-1,0,no
26,management,single,tertiary,no,157,yes,no,30,jan,78,2,-1,0,no
43,management,married,tertiary,no,0,yes,no,16,jun,100,17,-1,0,no
32,services,divorced,secondary,no,5267,yes,no,6,jun,178,2,-1,0,no
51,technician,married,secondary,no,180,yes,no,20,aug,154,2,-1,0,no
41,blue-collar,married,secondary,no,281,yes,no,14,may,123,4,-1,0,no
42,technician,divorced,secondary,no,1533,no,yes,5,aug,86,1,-1,0,no
38,admin.,married,secondary,no,1,no,no,6,may,76,1,-1,0,no
44,services,single,secondary,no,106,no,no,12,jun,109,2,-1,0,no
25,blue-collar,divorced,secondary,no,720,yes,no,4,jun,156,1,-1,0,no
41,management,married,tertiary,no,15787,no,yes,3,jun,175,3,-1,0,no
43,services,married,primary,no,-88,yes,yes,21,nov,94,2,-1,0,no
58,admin.,single,secondary,no,247,no,yes,20,jun,66,6,-1,0,no
57,blue-collar,married,primary,no,179,no,no,9,jun,230,3,-1,0,no
40,blue-collar,married,primary,no,4436,yes,no,13,may,67,2,-1,0,no
34,management,married,tertiary,no,3064,yes,no,17,jul,324,1,-1,0,no
34,admin.,married,secondary,no,50,yes,no,2,feb,173,1,258,2,no
29,management,married,secondary,no,160,no,no,9,feb,844,2,-1,0,no
41,blue-collar,married,secondary,no,1384,yes,no,20,apr,106,4,340,4,no
42,technician,single,secondary,no,-853,yes,no,11,may,189,1,-1,0,no
54,technician,married,secondary,no,2102,yes,no,5,apr,547,1,626,2,yes
59,retired,married,primary,no,1085,no,no,16,jun,191,1,-1,0,no
36,services,single,secondary,no,260,yes,no,27,may,132,8,-1,0,no
35,technician,married,secondary,no,1,no,no,2,feb,215,2,-1,0,no
81,retired,divorced,unknown,no,9224,no,no,9,nov,235,2,-1,0,no
52,technician,married,secondary,no,5303,yes,no,19,oct,133,1,-1,0,yes
22,admin.,single,secondary,no,222,no,no,3,jun,156,3,-1,0,no
35,management,single,tertiary,no,7218,no,no,14,aug,224,3,-1,0,no
52,technician,divorced,secondary,no,643,yes,no,4,feb,270,1,-1,0,no
30,admin.,married,unknown,no,4,yes,no,29,jul,176,21,-1,0,no
37,services,single,secondary,no,278,yes,no,3,jun,1045,3,-1,0,yes
27,management,single,tertiary,no,648,yes,yes,4,jun,174,1,-1,0,no
49,admin.,single,secondary,no,716,yes,no,15,may,1257,3,-1,0,yes
26,blue-collar,single,secondary,no,2007,no,no,13,oct,194,1,92,5,yes
42,management,married,tertiary,no,0,yes,no,18,jul,177,5,-1,0,no
34,blue-collar,married,primary,no,455,yes,no,20,jun,372,3,-1,0,no
44,services,married,secondary,no,908,yes,yes,28,jul,102,7,-1,0,no
38,technician,married,secondary,no,1409,yes,no,20,jun,9,14,-1,0,no
57,housemaid,married,tertiary,no,2326,no,no,17,apr,378,1,-1,0,yes
59,blue-collar,single,primary,no,96,yes,no,9,may,123,1,-1,0,no
42,entrepreneur,married,secondary,no,215,yes,yes,21,nov,158,1,-1,0,no
32,management,single,secondary,no,-515,yes,yes,3,feb,19,6,-1,0,no
47,management,married,secondary,no,7,no,no,8,aug,175,2,-1,0,no
56,blue-collar,married,unknown,no,3197,no,no,25,aug,83,13,-1,0,no
36,technician,single,tertiary,no,162,yes,no,20,may,216,2,-1,0,no
51,admin.,single,secondary,no,895,no,no,23,jul,638,2,-1,0,yes
41,technician,married,secondary,no,190,no,no,21,nov,12,7,-1,0,no
31,management,single,tertiary,no,4319,yes,no,29,mar,515,2,334,5,no
43,management,divorced,tertiary,no,0,yes,no,21,jul,111,1,-1,0,no
36,admin.,single,secondary,no,686,yes,no,29,jul,114,2,-1,0,no
50,technician,married,secondary,no,4,no,no,10,jul,200,5,-1,0,no
37,blue-collar,divorced,secondary,no,-175,yes,no,30,jan,638,4,266,1,no
46,admin.,divorced,secondary,no,1198,yes,yes,7,apr,837,1,307,1,no
41,blue-collar,married,primary,no,-204,yes,yes,6,jun,42,1,-1,0,no
50,services,married,secondary,no,1687,no,no,19,aug,205,5,-1,0,no
45,management,married,tertiary,no,1416,yes,yes,19,nov,740,1,-1,0,no
53,self-employed,married,tertiary,no,451,yes,no,2,feb,125,1,249,2,no
39,management,married,tertiary,no,55,no,no,31,jul,216,4,-1,0,no
39,technician,single,secondary,no,4646,yes,no,18,nov,486,1,-1,0,yes
52,technician,married,secondary,no,981,no,no,25,aug,43,4,-1,0,no
48,entrepreneur,married,secondary,no,183,yes,no,3,jun,203,9,-1,0,no
35,admin.,married,secondary,no,100,yes,no,14,may,171,4,-1,0,no
38,management,single,tertiary,no,619,yes,no,6,jun,460,4,-1,0,yes
54,blue-collar,married,secondary,no,682,yes,yes,26,may,133,1,-1,0,no
30,management,married,tertiary,no,860,yes,no,20,apr,185,1,-1,0,no
25,student,single,unknown,no,839,no,no,15,mar,109,1,181,2,no
36,technician,married,tertiary,no,183,yes,no,16,may,360,1,-1,0,no
28,technician,single,tertiary,no,-481,yes,yes,2,feb,100,1,-1,0,no
41,management,single,tertiary,no,416,yes,no,12,aug,1476,2,-1,0,no
41,management,single,tertiary,no,336,yes,no,22,jul,162,3,-1,0,no
49,blue-collar,married,primary,no,1032,yes,no,2,jun,41,5,-1,0,no
65,retired,married,unknown,no,679,no,no,13,may,593,2,178,1,no
54,management,married,primary,no,2587,no,no,2,jun,236,2,-1,0,yes
58,management,married,unknown,no,1065,yes,no,5,may,213,3,-1,0,no
52,technician,married,secondary,no,989,no,no,11,aug,356,1,-1,0,no
77,retired,married,primary,no,1385,no,no,8,sep,160,4,-1,0,no
58,self-employed,married,tertiary,no,2596,no,no,18,nov,15,2,-1,0,no
60,blue-collar,married,secondary,no,196,no,no,20,jun,583,3,-1,0,no
26,admin.,married,secondary,no,3415,no,no,8,apr,209,1,-1,0,yes
57,management,married,tertiary,no,215,no,yes,23,jul,288,9,-1,0,no
41,blue-collar,married,primary,no,381,no,no,25,jun,305,4,-1,0,no
52,management,married,tertiary,no,23552,yes,no,12,may,507,1,-1,0,no
48,management,married,secondary,no,410,yes,no,12,may,116,1,-1,0,no
47,retired,married,tertiary,no,1225,yes,yes,29,jan,191,3,227,2,no
24,technician,single,secondary,yes,-1329,yes,no,18,may,50,1,356,2,no
39,blue-collar,married,primary,no,192,no,no,4,jul,433,1,-1,0,no
48,blue-collar,married,secondary,no,647,no,no,29,aug,64,8,-1,0,no
29,admin.,single,secondary,no,291,no,no,9,feb,12,9,-1,0,no
49,services,married,primary,no,0,no,no,28,jul,127,7,-1,0,no
43,management,divorced,secondary,no,229,yes,yes,13,may,163,1,-1,0,no
42,management,married,secondary,yes,-34,no,no,5,feb,176,1,-1,0,no
36,management,single,tertiary,no,2745,yes,no,8,aug,306,3,-1,0,no
35,admin.,married,secondary,yes,0,no,yes,4,jul,105,3,-1,0,no
37,admin.,divorced,secondary,no,5768,yes,no,18,may,297,1,-1,0,no
52,admin.,married,secondary,no,0,no,no,22,apr,91,2,275,1,no
26,technician,single,tertiary,no,1996,no,no,29,jan,111,2,-1,0,no
32,blue-collar,married,secondary,no,112,yes,no,20,apr,311,1,321,1,no
42,management,married,secondary,no,372,yes,no,31,jul,130,8,-1,0,no
