1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,class
114.8833965,13,9,26.03360079,0,3,23,-53.58493098,8,1,44.08748909,-91.78182837,28.22955371,-98.44901367,18,-18.06840792,16,7,-4.271152988,11.02036463,4,3,,6,-31.98834132,,,67.75126295,3,0,4,3,4.054876081,70.4787093,-7.73954486,5,3.212638211,60.20184861,-28.72360025,-23.99422544,-33.63244203,4.979427028,23.72428091,2,11,,0,5,22.53744238,,12,24.02324235,,62.07382464,,33.51673303,22.88783423,-55.29138303,0
-202.750226,12,13,46.48855373,0,2,,-28.16094531,8,1,-4.162333789,61.27080591,2.26767777,-66.98907076,16,2.272771978,15,1,-67.34208885,16.13504207,5,4,,4,24.68128321,,15,46.27975442,3,1,1,5,18.82228224,93.4587816,-80.28993293,4,4.218696007,30.82800097,-6.596149103,6.300690144,-17.65442477,4.597579529,41.93510627,2,10,,0,2,27.55503601,4,9,28.9225246,-20.92778209,29.7902846,-36.3955432,33.09263505,33.70204946,-53.0343382,1
163.6099007,12,,29.59254605,0,2,24,-54.70763229,7,0,2.545153608,-51.90582313,15.72986477,-49.93531206,16,0.710264971,19,2,38.90316079,6.250716393,4,5,2,2,8.662490736,,15,58.70287096,2,0,3,3,5.858605545,104.0604979,-23.07512145,4,14.39391233,81.37419484,1.868692012,,-11.97912064,-2.645499308,,2,10,-59.70097432,0,6,24.93261264,2,13,,-22.71793413,73.95623042,-62.6548767,30.99791763,32.92269862,-16.57349327,0
105.5640342,,10,37.78458643,0,2,23,-51.5074346,5,0,-25.30538367,-44.00006877,13.42540762,-62.47457706,14,,15,3,-59.03032596,24.7032376,3,8,1,5,-45.56176278,13,9,,3,1,5,7,3.401568976,72.25403843,-57.18409327,4,0.69170961,20.90970787,-16.89235163,-22.55395126,-41.69864505,1.368708302,,1,11,-28.52578491,0,5,22.00553412,3,15,45.79794595,87.83498759,57.5207724,4.70906165,,,-25.21649052,0
190.9847793,12,14,22.61351679,,3,24,-37.48264891,5,0,23.02435807,-80.65301185,104.1715614,-47.39611239,17,,17,1,34.33101271,25.47743724,3,3,1,4,3.19315983,12,15,61.35348683,,0,5,3,18.00645281,69.6755955,-80.32096725,6,1.01641287,-0.601429678,-9.876330238,-24.73904111,31.00149091,,42.04384383,1,10,,0,3,,3,14,-34.9088228,28.74572361,,-10.84419139,41.54006194,,-14.43614786,1
-147.7435644,12,14,-6.256340929,0,3,23,-20.81536856,8,0,,-80.06634545,-1.001289383,-99.16851709,18,-2.548149373,15,4,-67.43352839,-19.28050736,4,,,6,-23.02096331,14,14,57.20877302,2,0,3,,19.86030723,128.44737,-24.54482225,4,,71.77286336,11.9977196,-5.349650839,92.6042878,0.83062789,42.39830142,,12,-36.98875465,1,4,17.19422334,4,16,,-25.32448225,65.62480694,-18.21111122,42.24843651,30.31031941,-33.56927096,0
-63.48964674,13,12,,0,2,24,-25.53797406,,0,29.56055603,-5.736005632,-33.20460862,-109.4710976,16,1.971756833,14,3,55.47090214,-12.76083846,1,5,2,5,,10,17,44.56594325,3,1,4,4,24.6978115,107.5639868,-117.7468093,0,1.142781486,,-2.796646163,7.916572966,-32.89172181,-3.886955243,25.31351284,2,11,-38.92099443,0,6,17.41323969,3,16,55.81218103,-76.01108851,,20.06127466,36.8309403,48.30837024,-34.20268011,0
113.3428353,13,11,40.82416452,0,2,23,-37.29953211,9,0,-33.74424664,75.33199443,170.166054,-52.1800037,14,-8.43275877,16,5,18.70920215,13.39563696,2,4,2,2,-13.92170603,13,12,73.19672841,2,3,2,3,2.780010033,93.20800773,-26.71985917,2,,70.2249489,-6.30169066,-17.39472811,5.202452057,4.383099006,30.74669389,1,11,27.07623422,0,6,15.14604497,5,13,41.72451932,38.84026277,,-22.62265925,16.77787612,43.26826506,-27.90620791,0
-1.884083927,13,,-24.65359382,0,2,21,-33.66818162,,,7.851231732,-96.85335164,116.9973073,-28.266417,17,,18,2,-5.888074575,-29.8376113,3,6,3,,21.2631284,14,12,40.1686642,0,2,4,,20.733591,127.0968099,-8.071602499,,,92.41811114,-17.81443447,,-47.38297125,-0.756558859,41.68017412,1,11,-5.574896629,0,,14.96712879,3,,54.51873518,11.63293408,-33.37067257,-30.59119984,28.89508797,33.10973252,-58.91841465,0
24.29325617,13,13,58.39977815,1,,,-71.5321,7,,116.7555844,-87.61763028,,-40.63498826,20,-8.132087062,18,2,21.96358478,-30.73372656,2,5,1,6,-27.78559591,15,14,50.56609947,7,0,3,5,17.98463403,82.72263569,-66.45301469,6,,96.9512608,0.065529437,-23.81808332,-58.2462239,-0.599453858,33.23080151,,12,-30.38327526,,4,23.08869348,2,11,49.5826021,-22.56544515,-30.0476117,-36.65704487,24.96819758,39.72521514,-59.35669331,0
41.82613499,13,9,7.686185917,,,24,-43.16587401,9,1,-43.20268973,67.30866539,33.52582129,-70.14697059,19,-13.17410828,19,2,-71.27461106,-29.00581302,,,2,5,,,14,51.72927899,3,0,4,5,9.368066607,32.91038836,-46.8406494,3,32.24667538,80.54440776,14.82124447,3.576520491,51.23567402,5.633949446,11.73567863,0,10,22.13990469,0,3,29.37742764,2,14,31.18662688,-23.17926617,-37.31977032,-21.59752696,,36.80498518,-34.98262118,0
-180.9895037,12,13,,0,,23,-40.85713207,9,0,36.78548493,33.54849839,40.13853858,-103.2693665,17,,15,2,-21.29393612,-14.90211998,1,4,1,7,-13.15954528,15,,72.7219045,1,1,3,5,,61.28825456,-20.48058508,6,0.135288802,69.75380086,-10.28138867,-11.64026745,7.822318149,6.142951948,31.09118801,,11,33.23658646,0,,21.26473605,1,14,51.60594526,22.76094344,19.66597988,-49.80953482,26.07886454,35.77874647,-26.6953583,1
,13,,,0,2,24,,6,0,8.861710744,24.94694763,72.87238665,-124.2329285,18,2.832017118,,3,-39.67387561,12.89954993,4,3,,5,15.63879856,12,14,55.70754145,,,2,3,9.864622114,80.1731595,,4,1.099629286,-18.07675313,-9.767969139,28.87381334,-36.46419477,2.087506922,5.33527105,0,11,-24.65502607,1,2,21.27264558,5,,77.76707949,-61.60984657,45.61026589,-0.890415993,23.71066234,42.00820007,-34.39121364,1
172.7660691,11,9,,0,3,21,-58.24374798,8,0,52.922953,68.50412595,3.425398168,-77.18820249,17,-9.435855794,14,3,8.834431746,-12.96785366,3,5,1,7,-39.41621333,13,15,46.32230038,,0,,4,10.0691283,141.0270071,-59.05515181,,2.098416127,102.0851694,,-15.59335364,34.59961563,-0.945306985,33.67718116,,11,40.53009673,0,6,17.97368726,5,14,75.27128546,-48.04005694,-27.4761315,-52.84566181,28.0740657,34.37677835,-28.57152824,0
-103.9965969,13,10,-1.956811984,0,2,24,-54.4030704,9,0,-24.47829076,76.95634556,89.86713486,-104.8162568,,-9.481020901,16,1,-40.00566122,-19.06382317,6,4,2,10,46.57757584,14,17,54.06373722,2,1,2,3,3.402293058,102.1431456,-16.2608456,5,,,-8.812378456,13.50282157,-37.10549271,4.588607101,29.25646861,2,12,-18.7730878,0,5,10.43973462,3,16,22.04715632,-114.2999496,92.84417848,-72.93347195,27.73053419,41.43624619,-36.56155367,0
118.5762966,13,10,34.00431999,0,1,24,,9,0,135.747317,-16.71931008,64.96332138,-8.831972965,20,-21.53232299,16,3,-9.321512895,-16.97826134,6,6,1,3,23.58959192,15,16,43.73384945,,0,2,3,,67.530275,-77.8236034,4,4.165739137,54.25933936,,-39.7334105,78.45623364,-4.596079067,24.40655884,1,,30.13550572,1,3,31.99064374,2,14,60.69512054,13.39250971,-0.221131853,16.3792602,28.41844995,39.47532643,,1
97.18426449,13,14,54.76625013,0,,23,-48.34324868,7,0,103.0052301,-35.75754226,74.24449892,-97.15336077,15,-15.2922968,16,,-49.38566407,-14.03532812,4,8,3,,-11.14816954,12,15,63.18275041,4,1,4,3,-0.44912999,82.40133614,-37.74044992,5,0.900077602,21.44582245,4.383404684,14.72767073,-14.34331446,-0.768045602,38.43418518,2,11,-32.71945526,0,,11.68659457,3,14,45.03770357,-32.80579391,,-25.48413234,27.58997478,38.06115501,-50.13858981,1
32.05084997,12,9,32.7419867,0,2,23,-46.79974387,9,0,105.7446318,-2.112772688,-16.78053483,-110.768547,19,-6.648406215,12,5,-49.97645605,-16.49909719,4,6,1,4,-12.28011919,15,15,34.24003227,4,1,5,3,5.948933087,,-29.45477096,6,2.091815364,39.15822302,-28.52922808,-27.41191376,,-5.805373137,57.40753924,1,9,-9.525928589,0,4,25.57499189,4,14,-2.012434371,19.73027622,61.56987414,,33.1337096,32.62794908,-25.37003739,1
-79.52444395,13,13,26.98384044,0,2,22,-64.22465366,,0,-2.412768994,-86.13782679,-37.91596159,-55.71910282,19,-5.421085886,18,3,,-11.5448127,5,7,1,3,13.46783185,14,10,44.03984742,2,1,3,,10.60232398,117.089623,,4,1.615625325,78.56399386,,1.752256406,,0.285284005,39.56053855,0,12,-14.55728867,0,,,4,17,10.33810624,7.064247436,-2.495807988,-2.185595541,41.82686059,37.80170748,-48.58691686,0
-72.28338788,12,13,-24.17034531,0,,24,,7,0,38.424485,-38.92123429,67.39434926,-96.05648121,16,-21.34939558,18,4,-62.26585947,,8,3,2,4,-14.33195554,14,13,48.28514918,2,0,5,1,15.4681116,68.79517537,-85.75076899,4,0.166822462,65.61294243,-32.13588748,-5.131341635,-71.45326937,4.329889331,28.42186498,2,9,83.54405407,0,3,29.0912558,3,18,-38.44691402,-29.08498765,-36.83394482,-24.49864102,20.68112148,38.32173229,-44.42993722,1
73.65198832,13,9,42.75258187,0,3,23,,,,34.87015562,68.88424577,44.01089943,-76.71435601,15,-2.540872889,15,4,53.40381503,-16.47183619,4,3,2,7,1.015361661,,12,56.05613231,2,1,4,5,11.78454233,135.5355569,2.539680541,7,0.349361589,70.51082596,-6.025189307,-20.69785402,36.20396524,-0.813119694,29.93853457,0,10,12.6222218,1,4,32.94462955,3,12,10.63745312,-88.72587024,122.1839219,,40.47343689,39.4452686,-12.79868272,1
-10.50227818,12,7,16.60358585,2,1,24,-53.85849694,9,,70.84148737,-1.680972194,24.00199442,-84.37383494,18,-17.45094562,15,2,-52.0972839,-10.39703255,2,,3,6,-44.39874708,14,13,48.89280709,3,0,4,3,15.11016134,96.6380519,-29.91839774,5,2.295931623,89.64258559,6.21651537,2.798382757,-12.76191624,3.166678304,19.56004215,2,12,,0,2,28.62579743,2,15,66.13016589,-56.63492504,-56.69564562,3.277463509,33.35522014,40.01325395,-52.70639705,0
-4.57412474,12,10,-11.95725205,1,3,23,-72.38701734,8,0,59.58049,63.35313763,122.7331727,-71.42913805,18,-10.5777408,19,3,-42.62717345,10.80506909,4,3,3,4,23.76130086,16,11,26.75084121,3,,3,2,16.57098838,127.70093,-60.91973778,4,1.43375233,35.8943004,17.43471694,-23.1776588,-48.64409957,-0.958599902,10.47026331,1,11,-57.38745803,0,2,,3,14,34.53024895,48.349893,-52.93947629,-11.23424176,35.29565645,39.57901672,-35.09775324,0
31.48432229,,13,0.053588248,0,1,,-64.34690621,7,1,49.44347739,-54.30888613,22.29256478,-10.64152757,17,0.414363352,16,2,-21.90851524,,8,6,0,6,-4.451344366,13,12,54.12735555,2,0,0,,-9.376571134,104.3266064,-39.93138527,4,0.479638179,130.5192198,-15.11764928,-19.3932778,7.698833066,0.52918735,30.47096551,2,,-35.83768985,0,3,,4,15,-11.46462537,-12.60790932,34.67544114,-36.3154336,17.93938329,33.92525915,-47.27390663,0
,,7,16.58634631,1,2,,-24.47507895,8,0,10.30830823,-84.7238462,-29.29228849,-173.8144583,16,-18.92636422,18,4,4.079107645,6.979709436,6,4,,4,-9.634705931,13,,56.95058666,3,0,3,4,10.01743172,36.72543816,-22.48880096,4,8.922999909,95.41348612,0.172297013,-35.3459451,-34.26391687,1.727915235,,1,11,-42.083738,0,2,13.35876796,3,14,49.40150723,-127.4986642,54.50395718,-24.52816451,14.24813855,51.37822017,-54.12420157,0
,12,11,9.520260011,0,2,,-30.52902025,8,0,-87.8550465,,22.12591752,-55.68505666,,-13.23700398,19,,7.215567832,23.18987101,7,2,2,,-14.37331557,15,12,54.26252991,5,0,3,3,-4.257467124,51.17723607,-70.75549124,3,4.586979333,47.11011113,-16.91787706,2.216253081,35.06620273,-0.035049021,38.46759275,1,11,,0,4,28.42999644,3,13,33.84995619,-49.40190797,73.40637259,16.22009806,31.36837246,43.72058382,-15.2582448,0
-54.02761909,12,10,32.12730642,0,3,,,7,0,55.72277462,-10.8631046,15.18155586,-124.6757904,,2.503651576,17,2,-73.03510507,35.76772479,4,8,1,7,39.85059645,13,14,37.55172386,6,0,3,5,1.965981506,88.328055,-29.45434772,4,1.440654765,57.85551176,,-5.360535646,-86.58023532,1.230169298,,0,10,-6.704788743,0,7,22.83853493,3,16,49.794005,-23.96360373,90.29693207,-18.38568986,25.26753886,52.9589339,-15.50362091,1
-22.50066076,10,11,40.95462419,0,3,,-60.98141754,6,0,26.40667019,50.4466028,41.65523614,-68.98866314,20,-24.35633291,17,3,-22.206681,24.86580318,4,3,,,16.77951763,12,11,56.86355786,4,1,,3,23.94501126,145.8353537,-28.08598459,2,2.632528764,59.70917117,1.288405814,3.251175822,38.46673949,5.864473438,27.07745918,,11,30.6003026,0,,21.17288176,3,16,48.39024357,-40.4799376,51.00331735,-45.31328783,35.49214086,47.22927772,-25.47648884,0
-110.4357503,13,12,56.84237964,0,2,22,-35.4322044,8,1,83.55110369,-22.65334134,73.58672401,-97.68413269,17,-3.729130151,18,5,-17.80516758,-27.28427388,3,5,2,4,-39.09307536,17,17,,1,2,4,,-3.844788337,85.33115716,-39.90540697,4,1.003104356,-2.009258551,-25.29822295,-25.78785974,-7.091513184,2.751499092,39.4627687,2,12,-9.15784785,0,4,23.893513,4,15,48.33798496,-33.38838205,-16.04680183,-32.20674385,29.73205467,41.29165118,-55.04934336,1
28.44875953,12,13,17.5193948,1,3,24,-59.20471507,7,0,,-70.385662,39.99716804,-53.8744643,18,-9.478907059,16,2,78.94721488,-41.65047698,10,,3,6,18.15369656,13,11,61.96057864,7,0,,4,29.89486925,57.73430391,-35.53946979,5,0.441449863,14.86772196,-13.39802111,-34.36507703,14.97234781,4.870092779,37.98073016,,12,-25.75548683,0,,,3,16,55.64457918,-15.59198141,-3.671783406,-26.79817522,19.6944819,,-35.77462255,0
-92.80250325,,10,44.73024979,1,3,22,-27.71153444,9,0,35.84159974,-4.986160761,10.06824092,-92.57450523,16,-2.280102912,,4,,-2.187395654,,6,3,,-1.615294074,14,10,53.79964371,4,2,4,3,13.52728038,20.52010948,-56.50164279,3,0.552552737,90.49197479,5.477160662,-10.68711845,39.18363764,3.323032659,40.00653854,0,10,-37.72060548,1,2,25.35583824,3,17,105.8378926,-14.45740159,51.4804723,-8.950780413,25.74395239,35.66366589,-59.57966348,1
-40.62830201,12,10,46.60352617,0,3,24,-48.76155406,8,0,115.3580602,-85.45053499,69.99003691,-87.21605978,20,-19.62589849,15,6,-17.63588104,24.44400679,3,6,1,6,-13.12234318,13,,47.76243673,5,0,4,5,-7.382826447,172.442877,,2,0.309010611,44.25832901,0.821710354,-7.52291094,,5.388073921,40.49320656,2,12,-78.28582217,0,3,,3,12,26.92838521,-15.33986315,104.3656641,-23.62786056,12.99536953,,-21.88256188,0
138.1158351,13,12,43.17082265,0,1,23,-24.5866098,9,0,-55.43792663,55.17217135,-27.8760264,-3.048985891,17,-4.620211239,17,5,-10.38455244,-22.79246686,8,3,3,5,-36.85594578,13,9,64.32059767,4,0,,4,11.39676171,88.45318549,-27.48058771,0,0.119765036,-18.88430983,,-21.61955734,-55.84628063,2.458701288,,3,10,-21.89173314,,4,37.18870664,4,12,13.37333136,10.35148287,-53.73377693,-64.23635785,24.1249982,30.78918922,-64.78673429,1
12.20637058,13,11,22.90329826,1,1,23,-39.4067753,8,1,86.79115089,-41.22258076,-22.01268826,-92.81224125,17,-19.08784995,14,5,71.85996891,-6.929372326,2,6,,7,12.39437672,12,12,74.57031188,,1,4,2,14.54711522,80.61164258,-48.25727933,2,0.699003696,70.5599225,-19.71521047,-9.928150223,-58.53210524,0.557257976,40.55003981,1,10,10.57039393,1,,19.80069036,3,16,17.61671241,,87.31152854,-65.10369422,,33.96988503,-58.87338459,0
39.85307488,,11,39.00006295,0,1,24,-46.40025706,7,1,22.41811574,-67.70319315,89.30863506,-88.40395094,16,-10.84665955,15,2,,-9.386782786,6,4,1,4,22.20374176,13,12,59.56187678,0,0,3,3,-3.647966722,92.21728816,5.190026983,2,5.450329276,165.4128714,,-11.81477339,57.0322305,0.093915837,22.99127813,0,,-54.0825735,0,5,18.06091638,,17,-10.23375509,-82.52768862,43.39587522,11.82933333,37.71812798,39.26600141,-48.75843932,1
-7.778280202,13,8,49.51008007,,1,23,-74.41851724,9,0,,67.71450457,86.83120878,-98.42070403,,-9.120062407,16,2,-19.17260308,22.28524048,3,5,1,8,,16,16,42.24133732,5,1,5,3,2.506665509,80.34760383,-30.479521,4,2.076072591,-28.58737713,-7.624389809,-23.93500216,9.080279527,3.132085204,28.09138321,1,11,-79.84749523,0,4,23.24452727,3,,62.15265935,,,-34.16099617,2.261383721,31.25063686,-66.15395881,1
44.54404171,12,10,5.24587428,,3,23,-52.59664979,8,0,24.95580809,36.58501543,99.71195011,-93.03614692,15,-9.567017195,19,6,5.895567413,-0.146506776,4,7,2,4,17.59031214,16,9,52.45358087,2,2,,4,24.41626033,141.3896309,-41.76334015,4,11.70756416,28.24488929,4.273145298,-42.42852414,-4.399331132,2.319751765,28.22584357,0,9,-15.5695204,0,,,2,14,-21.96060991,-8.247873726,80.32190536,-54.12572185,31.67040165,39.45385507,-30.07968699,0
-61.70083452,,,24.33420248,1,3,24,-21.09893541,5,1,89.01326967,40.89498003,,-95.02653297,15,-12.22022091,13,2,-51.04554012,9.786254131,,4,1,5,-14.0689138,15,,43.21463345,4,0,4,4,4.809108382,84.46593311,-45.89855105,1,0.841690196,40.15920324,-10.01059377,-9.026596557,-26.78377415,-0.146858169,53.79324566,0,11,-12.82314259,0,5,23.14209889,3,14,,11.92186767,34.69595203,-27.82001309,26.29584728,29.4187479,-43.90878204,0
,13,13,39.20077356,1,3,24,-24.08679748,7,0,11.30817965,-21.52898982,94.12273166,-15.74653779,19,-12.46254928,17,5,-57.53942751,41.93930652,2,5,,,-40.16202182,12,17,38.69027546,3,0,5,4,17.78694943,69.87403912,-52.70704537,3,34.28955953,6.34225171,-14.61237989,-3.770479763,45.15141506,-0.25905233,23.06664551,1,10,-26.07991785,1,6,22.03053739,4,13,36.136249,-41.58811615,36.89150336,-15.88323578,36.50804431,31.9059539,-35.62672841,1
,13,11,23.81884439,0,2,22,-44.5120805,8,1,0.578978624,84.07431929,57.98039178,-4.935365344,,-11.78290953,,2,11.94503072,11.39536209,2,7,1,3,8.936416749,8,13,50.85495974,3,0,3,4,4.813241181,89.18998416,-28.86000023,1,5.448974291,53.82757522,-14.28649849,33.33555326,-95.54543927,-1.155717248,26.6993576,1,11,-17.73874949,1,5,20.45925082,4,12,21.50507535,5.16384569,2.496400117,-45.12334133,22.32510472,34.63608893,-45.56466096,1
228.9960536,13,11,,1,1,,-35.47325811,7,0,89.64269397,56.48501702,-23.58096406,-58.3941162,16,-19.79951227,14,3,,-36.22824465,2,4,3,6,-9.972329531,15,8,53.49698391,,0,2,6,10.84758959,118.2968948,-64.82156026,5,2.179724006,71.11566577,-25.49052113,-11.15943675,-81.20865043,-0.186365261,46.35853645,0,11,,0,6,14.26819555,3,16,15.02004753,58.93678987,31.15315115,-41.64369142,,42.03636404,-55.20800684,1
100.7151343,13,13,22.87183118,0,3,24,-71.63339088,8,0,69.69224495,94.21831621,101.2781372,-16.83633691,19,-16.97697229,16,4,-7.524949546,1.909548752,5,3,2,,-0.303394413,11,11,41.41847694,,3,2,4,16.34548058,84.48346431,-29.50099703,2,7.182533521,39.87816336,-17.17856404,-28.08556764,26.02110822,-0.86893349,29.83541444,1,7,1.015228237,0,6,22.9314579,,15,43.33814401,37.08713022,7.817875203,-29.52209072,36.01915459,51.53594541,-22.45528734,0
191.3431964,12,12,64.15324712,0,3,,-24.73330584,7,0,,-23.38477816,36.9112622,-79.94579244,17,-8.841972483,17,5,34.41919484,27.18349045,2,7,2,9,-5.952337726,,13,61.84683723,3,1,3,6,5.603417328,170.8035612,,2,0.456939166,31.28626327,-21.11287649,-12.36561823,105.2824681,2.483101513,31.63619115,,,-35.39041519,1,5,12.43396325,2,,-5.108020329,-51.63628032,37.184141,-65.30796242,33.37007161,43.68037814,-30.71422421,0
,13,11,33.44203797,0,1,24,-39.71510553,8,0,-13.85116707,38.58610322,43.01994789,-30.44680037,17,-8.665689874,17,5,57.69287266,4.77737881,1,7,3,4,4.417139286,13,14,47.36480409,1,1,4,3,22.2067873,87.72262849,-98.26574123,2,,44.29437639,1.34177899,-25.32895101,35.08262191,-2.246755179,46.55458345,,11,6.563947546,0,5,28.73751216,,12,-5.481983191,-18.51932713,16.80680189,-31.24017353,38.20814917,36.0763157,-25.62791266,1
-31.07280801,13,12,3.298590487,0,1,24,-16.92870105,9,,43.55342864,-59.55451182,-5.995334506,-120.4477294,17,-6.929378823,17,4,13.71183234,20.33319248,2,7,3,9,12.89635319,13,15,48.54028279,2,0,2,2,25.87458157,38.87385878,,2,3.652131118,-16.84561695,-30.92341551,22.57596733,-37.11436567,2.00542005,47.99839602,1,,-49.60067786,0,3,15.14851569,1,15,24.91107296,-17.42531987,66.05705201,-14.90111279,21.09503687,35.2613828,-17.98484786,0
146.4561549,13,10,31.32110734,0,2,22,-13.6803952,,0,60.13820704,-50.59609204,125.6488221,-55.73365438,18,-10.49316524,20,3,-52.19150401,-1.858118949,3,5,2,2,4.689804556,12,12,51.62694671,4,0,5,6,,76.30366082,-15.88912092,4,0.324146942,,-0.409282021,,78.53850091,2.53817097,41.53694507,0,12,,0,6,,2,17,33.81882927,-98.11143034,-5.706574612,-60.03654281,37.3200814,31.18273848,-48.00407076,0
131.1673079,12,13,34.47315766,0,1,23,-75.82508506,9,1,20.52379859,23.18131626,40.57981741,-42.82021652,19,-0.581112415,13,3,,1.897177747,3,4,3,,-13.74749223,,10,47.71506582,4,1,3,2,29.98840107,20.36462209,-60.46991331,4,0.544104285,-11.50832935,-12.9098941,-18.80142782,-26.1942584,2.687558293,41.0302698,1,12,-49.08970739,0,3,21.24020369,4,15,14.81541458,21.08419157,36.11003199,-46.44380222,27.7566515,35.12626304,-34.8374239,0
76.20377187,12,10,15.47148293,0,3,24,-56.00020078,8,0,14.40971007,-86.09320074,78.23714127,-45.442953,17,-19.15348321,17,3,-110.0796803,-4.707393353,6,4,,8,0.48353922,14,,54.42247516,3,0,2,3,,119.9868148,-59.61135705,5,4.905048338,89.33140647,7.002823177,-33.54892559,36.72204178,2.353263638,25.38048446,2,12,-55.88954688,0,6,21.33794798,5,17,52.51376289,16.10007658,34.75439974,-43.04851313,57.47896986,42.27141638,-41.77498236,0
135.1179927,13,12,,0,0,23,-44.47631148,6,1,-36.31816865,-27.41416958,5.995836432,-101.8712824,17,1.064177012,15,,-64.64402909,15.82403985,7,5,2,8,53.75017612,14,14,42.03932711,,1,4,,18.86255999,101.5468443,-12.4288849,2,0.094351611,11.29449055,13.854605,-1.853804248,35.77722227,,35.0485859,1,8,-34.82123064,0,7,28.48943251,5,15,8.0303497,-32.31458445,91.14030403,-25.32807891,21.02862073,,-40.8322567,0
66.6755587,13,12,36.91980122,,2,22,-36.2202645,,1,,-22.00431456,8.276195702,-118.8691728,14,-8.033633346,15,0,,-10.73090074,5,4,2,4,,,,53.27671149,2,1,4,4,-3.687579734,,-30.28822738,4,5.149719094,58.81637549,,0.870386961,25.63800955,7.148491085,34.40796812,2,12,0.359283686,0,3,25.41076039,5,12,-0.958747963,-29.58178324,10.58758926,-29.80091148,24.60388181,36.05464277,-0.510590645,0
151.6550995,13,14,41.44752075,0,2,24,-48.63251835,6,0,,-88.85745872,93.54572572,,15,-10.24370782,14,3,21.81594651,-8.81049771,6,2,3,6,22.35020109,16,11,54.52216127,3,1,3,4,8.955616385,117.8402866,-58.92540896,3,3.936168403,136.7792372,3.327196484,0.593764,42.52521908,-0.489757165,35.41914006,1,10,-38.48293178,0,5,21.73850231,4,,-14.0005536,-18.36989262,34.11328629,-30.87061386,36.41856375,38.75842902,,0
-26.93569013,12,10,50.62655551,0,1,23,-37.69708279,9,1,25.65774953,83.75734761,-54.25317023,-91.65912185,17,,17,3,58.11855194,-2.089005255,8,5,,4,1.227693718,15,7,43.61113084,3,0,2,2,21.40646429,63.42211517,-33.38181789,5,1.320091456,8.547084627,-8.38800927,,10.82474575,-3.74859788,28.92371865,0,12,-133.2097566,1,7,18.64415409,4,14,1.587580946,12.28337143,-8.303914725,-0.885756313,32.51755045,30.38163141,-41.6822604,1
