Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,class
52193,6,MountGinini,2.3,4.8,35.4,,,S,67,S,S,17,31,96,82,,,,,2.5,2.5,Yes,0.2,No
93546,8,Townsville,15.1,26.7,0,8,,E,44,SE,ENE,13,33,53,46,1021.5,1017.5,,,22.3,24.6,No,0,No
131583,11,Launceston,12.1,25,0,,,NW,35,WNW,NW,13,15,75,56,1009.4,1006,,,17.4,23.4,No,3.6,Yes
119973,12,Perth,18.7,24.7,0,11.8,11.1,SSW,50,SW,SW,20,28,66,57,1013,1013.2,6,0,22.7,23,No,0,No
118582,11,Perth,17.6,24.7,0,9,10.7,SSW,35,ESE,WSW,7,20,57,45,1017.2,1016.6,6,1,20.7,23.2,No,0,No
52821,2,MountGinini,9.8,23.7,0,,,SSE,48,NNE,WNW,6,7,50,53,,,,,16.3,22.3,No,1.2,Yes
125594,6,Walpole,8.2,21,0,,,NNE,24,N,,11,0,70,67,1026.7,1024.7,,,14.6,19.9,No,0,No
28018,5,Richmond,4,23.3,0,1.5,,WSW,52,,WSW,0,13,70,34,1016.1,1012.8,,,13.5,21.3,No,0,No
74928,3,Portland,7.7,19,0,5.4,10.3,E,33,SE,ESE,9,15,62,50,1027.7,1026,8,1,13.9,18.4,No,0.2,No
38016,3,WaggaWagga,17,29,0,7,0.3,NNW,35,ENE,N,19,20,51,28,1011.7,1007.4,8,7,18.8,26.9,No,0.4,No
93476,6,Townsville,15.8,25.9,0,7.2,,SSW,41,SSW,WSW,24,15,41,22,1014.5,1009.5,,,19.5,25.3,No,0,No
56294,5,Ballarat,9.9,18.3,0,,,NNW,46,N,NNW,31,35,100,51,1021,1017.2,8,,10.2,18.2,No,0,No
127562,12,Hobart,11.9,19.7,0,4,6.3,ENE,43,NNE,ENE,17,28,53,49,1021.8,1019.6,,,13.6,17.9,No,0,No
15894,4,Newcastle,13.9,27.9,0,,,,,,,0,0,73,43,,,0,1,19.6,27,No,0.2,No
133423,5,AliceSprings,4.6,21.3,0,4.6,10.3,ESE,35,ESE,SE,7,15,64,33,1020.1,1016.6,0,0,13.6,20.6,No,0,No
46344,7,Canberra,0.9,14.1,0,,,S,26,WNW,WNW,6,11,66,39,1030,1028,,,7.3,14,No,0,No
57319,8,Bendigo,4.2,11.6,15.6,,,SSE,33,SSE,SE,24,15,95,84,1011.8,1008.1,8,6,8.5,11,Yes,16.6,Yes
35567,9,SydneyAirport,12.5,22.2,0,4.8,10.1,WNW,28,SW,E,9,19,63,61,1012.6,1007.7,1,1,18.2,20.9,No,4.2,Yes
35961,5,WaggaWagga,5,20.6,0,2.4,10.2,ESE,17,ESE,S,9,9,71,40,1028.5,1025.7,0,1,12.1,19.9,No,0,No
119215,9,Perth,11.6,28.6,0,6.8,10.9,SSE,41,E,E,13,15,55,29,1020.1,1015.1,1,0,18.1,28.1,No,0,No
51131,12,MountGinini,5.4,20.1,0,,,SSW,54,SW,WSW,24,19,56,35,,,,,10.2,18.8,No,0,No
64919,3,MelbourneAirport,15.8,27.3,0,9.6,0.5,N,63,N,NW,41,24,56,36,1008.4,1007.6,8,7,22,26.2,No,0.4,No
11557,8,CoffsHarbour,9.9,18.6,11.4,,,SW,30,WSW,SE,13,15,79,70,1027,1023.8,,7,15.4,17.1,Yes,0.1,No
49387,8,Tuggeranong,4.5,17.1,6.8,,,E,15,SSE,SW,6,7,93,57,1023.9,1018.3,,,9.3,16.1,Yes,6.2,Yes
128492,9,Hobart,8.5,20.2,0,3,6.3,NW,41,NNW,SSE,19,9,59,42,1009.8,1007.2,,,13.3,17.4,No,2.4,Yes
102288,8,Nuriootpa,5.6,12,7.8,1,6.8,W,52,W,W,24,22,88,84,1019.9,1019.9,,,8.2,10.4,Yes,3.6,Yes
110542,7,Witchcliffe,14,18.9,3.2,,,W,43,W,WNW,13,22,64,70,1017.7,1016.8,,,16.6,17,Yes,2.6,Yes
118847,9,Perth,11.5,23,0,2.8,6.8,SSW,17,NE,WSW,7,7,63,42,1022.5,1018.5,7,1,16,22.2,No,0.6,No
128288,3,Hobart,9.6,18.1,0,5.6,8.7,ESE,35,NW,ESE,7,19,56,50,1026.3,1026.7,,,12.9,17,No,0,No
23964,12,Penrith,21.4,29.5,0,,,SE,28,SSE,SSE,4,9,61,71,,,,,26.4,25.1,No,12.8,Yes
59026,7,Bendigo,6.1,10.2,7.6,,,N,39,N,N,13,9,84,94,1006.9,1004.5,8,8,9,6.6,Yes,10.6,Yes
85814,8,Cairns,18,27.3,0,8,8,E,35,S,ENE,13,19,66,53,1016.8,1013.5,7,3,22.1,26,No,0,No
90902,2,Townsville,24,31.6,0,6,12,ENE,33,NW,ENE,6,22,68,73,1005.1,1002.3,1,2,29.2,30.3,No,0,No
138418,7,Darwin,18.8,32.4,0,5.6,11.1,E,50,ENE,NE,19,28,46,22,1016.1,1011.5,1,1,25,31.8,No,0,No
129215,9,Hobart,8.4,17.7,0,2.8,9.6,NNW,30,ENE,ESE,9,20,63,57,1028.5,1027,1,1,11.7,14.2,No,0,No
88587,12,GoldCoast,21,23.4,2.2,,,SSE,37,SW,SSE,9,24,76,91,1006.7,1005.4,,,21.9,18.8,Yes,53,Yes
30659,5,Sydney,8.2,16.4,0.2,3.8,3.9,W,56,WNW,W,9,28,64,37,1009.2,1006.4,,,11.3,14.8,No,0,No
86778,6,Cairns,21,26.1,2.2,6,0.2,SE,54,ESE,SE,28,30,74,66,1016,1013.2,7,7,23.8,24.7,Yes,15.8,Yes
84164,7,Brisbane,13.5,22.9,0,3.6,9.2,W,24,WNW,W,11,11,53,35,1024.6,1021.6,1,5,18.2,21.9,No,0,No
114830,5,PerthAirport,12.2,24.9,0,4.8,9.4,E,54,E,ESE,20,9,63,31,1027.2,1023.4,1,2,17,23.1,No,0,No
11551,8,CoffsHarbour,5.5,22.5,0,,,NW,33,NW,NE,9,24,68,65,1018.8,1014.1,,,16.5,21.3,No,0,No
19599,8,NorahHead,10.9,17.8,8.4,,,SE,39,SW,SSE,9,20,97,83,1030.7,1028.4,,,13.5,16.4,Yes,5.2,Yes
19978,9,NorahHead,8.3,15.9,16,,,S,80,SW,SSW,19,39,83,74,1024.7,1023.5,,,11.2,14.2,Yes,23,Yes
19526,6,NorahHead,11.7,18.4,1.4,,,S,26,W,S,15,19,88,67,1026.1,1022.5,,,13,17.5,Yes,0,No
53262,5,MountGinini,7.6,10.7,50.8,,,WNW,78,NNW,NNW,22,35,97,97,,,,,10,10.2,Yes,27.6,Yes
54712,11,Ballarat,3.5,19.7,0,,,,,NW,NNW,2,13,80,45,1023.6,1020.4,1,,11.7,18.4,No,0,No
92907,11,Townsville,23.3,30.4,0,10.6,11.9,ENE,39,ENE,ENE,17,26,57,54,1017.1,1014.7,2,1,28.1,28.9,No,0,No
2491,1,Albury,14.4,33.5,0,,,E,28,SE,E,9,15,53,22,1019.2,1014.7,,,22.5,31.9,No,0,No
50424,7,Tuggeranong,-5,13.2,0,,,WSW,15,,W,0,6,89,41,1031.7,1028.5,,,0.3,12.8,No,0,No
126563,3,Walpole,17.5,24.8,,,,SE,35,E,ESE,17,19,83,68,1020.4,1016.7,,,18.9,22.9,,0.2,No
66707,2,Melbourne,15.6,29.8,11.8,3,7.1,SE,33,N,SSE,7,15,72,41,1009.8,1007.4,,,19.3,28.2,Yes,0,No
114514,12,PearceRAAF,12.2,30.6,0,,13.2,WSW,43,ESE,SSW,19,24,49,37,1016.3,1012.9,,,21.3,27.7,No,0,No
66984,2,Melbourne,17.7,21.1,25.6,1.4,0,SSE,39,S,SSE,11,28,91,64,1015,1015.2,8,7,17.9,20.4,Yes,0.6,No
25169,8,Penrith,9.4,24.1,0,,,WSW,28,NNE,SSE,4,4,66,32,,,,,15.7,23.3,No,0,No
11672,11,CoffsHarbour,14.4,25.3,0,,,SSE,28,S,E,19,15,65,74,1012.5,1010.2,,,23.5,24.6,No,0.1,No
94770,1,Adelaide,15.8,31.8,0,8,12.8,SW,30,E,SW,6,15,49,32,1021.2,1018.6,,,21.4,30.1,No,0,No
53606,4,MountGinini,5.6,13.7,0,,,NNE,30,ESE,ENE,7,13,52,57,,,,,11.2,11.7,No,0,No
5730,11,BadgerysCreek,15.2,27.9,0,,,E,35,E,E,2,22,74,55,1012.7,1008.6,,,20,25.6,No,5.4,Yes
9739,3,CoffsHarbour,13.8,26,0,5.6,11.2,ENE,30,,NE,0,15,61,46,1009.4,1007.9,0,1,21.5,25.4,No,0,No
85924,12,Cairns,24.3,30.6,0,6.2,8.6,SSE,46,SE,ENE,9,17,66,69,1007.8,1004.1,7,7,29.5,29.7,No,0,No
15021,9,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
2340,8,Albury,0.4,16.8,0.2,,,ESE,19,,NNE,0,9,78,54,1028.6,1025,,1,7.1,16.2,No,0,No
82756,7,Brisbane,6.5,20.8,0,5,9.7,WNW,22,SW,SW,4,4,53,32,1024.4,1020.8,1,1,14,20.3,No,0,No
42645,8,Wollongong,9.4,19.8,0,,,SW,43,W,WSW,15,17,50,31,1017,1013.7,,,13.9,19.4,No,0,No
106829,5,Albany,13.8,19.5,0,3.8,6.7,,,NE,ESE,7,15,55,54,1033.4,1030.4,4,4,17.1,18.5,No,0,No
16326,8,Newcastle,9.7,21.3,0,,,,,SW,NW,19,19,55,34,,,7,7,13.5,18.9,No,0,No
108471,1,Albany,17.1,25.4,0,9,13.2,,,ENE,,15,,49,,1023.5,1019.5,1,,22.8,,No,0,No
67897,9,Melbourne,9,15.7,13.4,1.2,3.7,NW,33,WSW,NNW,9,9,63,48,1018,1016.4,7,7,11.1,15.3,Yes,0,No
48407,9,Tuggeranong,9.4,18.4,0,,,NW,22,N,NW,7,13,72,47,1024.1,1020.7,,,11.9,18.1,No,0,No
18444,3,NorahHead,20.5,26.7,0,,,SSE,63,SSE,ESE,7,15,76,69,1011.9,1010.1,,,22.7,25.5,No,0,No
64651,6,MelbourneAirport,8.5,11.9,0,3.4,2.8,N,67,N,NNW,28,30,83,67,996.3,993.1,7,7,9.3,10.7,No,1.6,Yes
136939,5,Darwin,19.4,31,0,5,11.1,E,41,E,SE,26,13,56,36,1015.6,1012.6,4,4,23.5,30,No,0,No
28601,1,Richmond,21.1,35.7,0,,,N,61,N,N,6,17,68,43,1010.7,1006,1,8,26.2,32.5,No,9,Yes
92495,9,Townsville,21.5,30.6,0,5.6,10.8,ENE,31,NNE,ENE,9,24,61,53,1016.9,1011.8,3,1,27,30.2,No,0,No
3985,11,BadgerysCreek,15.7,29.1,0,,,E,35,,NE,0,7,79,41,1019.2,1013.8,,,19.9,28.6,No,0,No
85124,8,Cairns,20.4,29.5,0,5.6,10.5,ESE,35,SSE,E,17,26,69,47,1016.5,1014.1,3,1,24.7,27.9,No,0,No
90949,4,Townsville,22.6,32.3,0,8,8.9,NE,39,SE,E,13,20,69,69,1012.4,1009.1,4,4,28.7,29.4,No,0,No
54983,8,Ballarat,3.7,7.3,0,,,NNE,61,N,N,30,28,84,98,1015.1,1013.3,8,8,6,6.3,No,4,Yes
9700,2,CoffsHarbour,20.6,23.2,48,3,0.8,S,44,WSW,SSW,24,19,96,92,1018.3,1019.1,8,8,20.6,20.4,Yes,20.2,Yes
92567,12,Townsville,23.2,31.8,0,12.6,12.6,ENE,48,ESE,ENE,17,35,49,46,1013.4,1009.3,1,1,28,29.8,No,0,No
106563,7,Albany,9.9,15,9.8,1.2,7.7,,,,SE,0,11,93,64,1030.6,1029.7,5,7,12.1,14.3,Yes,0,No
15387,9,Newcastle,12.2,22.2,5.2,,,,,SW,SE,4,4,73,64,,,6,6,16,19.8,Yes,0.2,No
108514,2,Albany,17.8,26.8,0,5.2,11.7,,,ENE,,13,,72,,1014.8,1010.9,2,,22.9,,No,0,No
9409,4,CoffsHarbour,11.6,25.4,0,3.6,10.4,SW,26,WSW,ENE,11,19,58,48,1020.7,1017.4,0,0,20.4,24.1,No,0,No
88024,6,GoldCoast,14.9,21.1,2.6,,,SSE,52,S,SSE,31,30,66,64,1028.6,1025.8,,,19.4,20.6,Yes,3.2,Yes
131947,11,Launceston,13,20.9,0,,,NNW,41,NNE,NW,4,11,77,69,,,8,7,16.3,20.5,No,0,No
40344,2,Williamtown,19.6,26.1,27,,,SSE,26,SE,S,11,17,88,81,1012.5,1009.9,7,7,21.3,23.1,Yes,0,No
54716,11,Ballarat,4.4,25.1,0,,,NW,46,N,W,20,24,80,40,1015.1,1013.3,0,1,14.4,24.2,No,6,Yes
51539,5,MountGinini,2,10.3,0,,,WSW,30,W,SW,9,13,51,43,,,,,5.9,7.4,No,0,No
101461,4,Nuriootpa,10.3,20.7,0.8,1.6,8.5,W,44,W,WSW,19,26,93,56,1025,1023.3,7,6,14.8,19.7,No,0,No
98354,11,MountGambier,9,18.5,1.2,4.4,9,W,48,NW,WSW,11,31,92,43,1013.5,1013.9,2,6,13.1,17.5,Yes,2,Yes
35741,3,SydneyAirport,,27.6,,,5.5,ESE,56,ENE,ENE,31,35,,,1020.5,1018,7,7,,,,8.4,Yes
122984,1,SalmonGums,14.2,27.4,0,,,ESE,43,ESE,ESE,19,17,56,32,,,,,19.8,26.1,No,0,No
138189,12,Darwin,29,33.9,0,8.8,1.5,WNW,39,W,W,20,15,71,70,1009.9,1007.4,7,7,31,30.7,No,3.8,Yes
24594,12,Penrith,10.2,25.7,0.2,,,SE,24,NNE,NE,4,9,50,38,,,,,18.5,24.9,No,0,No
44185,1,Wollongong,20.2,22.7,0.8,,,SSW,54,SSW,S,31,15,78,78,1010.6,1012.1,7,8,20.6,20.9,No,5,Yes
59388,7,Bendigo,0.6,15.2,0,,,SSE,15,,,0,0,98,47,1025.2,1022.9,,,5.8,14.9,No,0.2,No
34067,6,SydneyAirport,8.9,19.3,8.8,0.8,9.7,,,NNW,W,17,30,58,36,1018.7,1016.9,1,2,14.1,17.8,Yes,0,No
96463,2,Adelaide,14.7,24.9,0,,,SW,37,SSW,WSW,9,20,63,46,1022.2,1021.4,,,19.8,24.4,No,0,No
31177,10,Sydney,11.1,25.7,0,5.2,11.3,E,33,W,E,20,26,,32,1011.7,1007.5,1,1,,22.9,No,9.8,Yes
91836,10,Townsville,22.6,30.7,0,6.8,5.7,,,N,N,22,20,77,73,1011.3,1006,7,6,26.7,27.4,No,0,No
22834,4,NorfolkIsland,20.5,22.9,0.2,4.2,0,N,70,N,NNE,26,30,82,88,1014.2,1010.8,8,8,21.7,21.8,No,17,Yes
79352,10,Dartmoor,6.1,18,0.8,3.4,11.1,SSW,35,,SSW,0,15,75,56,1021.7,1020.9,,,12.9,16.9,No,0,No
39496,11,Williamtown,16.6,30.7,0,7.8,11.1,ENE,44,NNE,NE,15,26,57,42,1016.2,1011.6,3,3,25.2,29,No,0,No
6534,8,Cobar,4.6,14.6,0,3.6,,WSW,37,SSW,WSW,9,15,66,36,1020,1017.8,1,3,9.1,14,No,0,No
6945,11,Cobar,19.7,35.3,0,8.6,,NE,39,NNE,WNW,13,20,65,25,1012.3,1008.5,7,7,23.8,34.7,No,1.2,Yes
61015,8,Sale,-0.9,12.2,1,1.3,4.6,WNW,17,,W,0,2,97,64,1022.3,1018.1,8,8,3.1,11.9,No,0,No
17778,3,NorahHead,18.5,22.2,17,,,SE,83,SE,SSE,46,56,77,85,1020.1,1017.6,,,21.4,21,Yes,8.2,Yes
50425,7,Tuggeranong,-2.8,15.4,0,,,SW,13,WNW,NNE,2,9,89,45,1034.5,1030.4,,,2.4,14.7,No,0.2,No
36186,12,WaggaWagga,11.5,33.6,0,13,13.7,NE,44,NE,W,17,7,52,16,1018.4,1015.3,0,1,22.6,32.3,No,0,No
104252,8,Woomera,5.9,23.3,0,,,NW,48,N,WNW,15,28,32,12,1020.9,1016.4,,,13.6,23,No,0,No
30579,1,Sydney,20.7,26.9,5.6,8.2,12.4,NE,41,ESE,ENE,4,28,66,60,1015.2,1013.1,,,25.1,26.3,Yes,0,No
42154,3,Wollongong,21.3,33,0.2,,,SW,56,ESE,W,4,15,68,31,1001.9,1003.6,,,25.2,31,No,0,No
46764,9,Canberra,-4.3,16.1,0,,,NW,30,NNW,NNW,6,15,70,45,1023.1,1018.9,,,6.9,15.8,No,0,No
5395,12,BadgerysCreek,15.8,26.2,0,,,E,41,E,E,6,22,61,52,1014.5,1013.8,,,19.7,23.5,No,0,No
29279,11,Richmond,15.9,27.7,0,,,SE,31,SE,SE,13,22,69,56,1018,1017.1,1,,22.7,24.7,No,1.8,Yes
55615,7,Ballarat,3.7,9.4,1.2,,,WSW,30,WSW,WSW,13,13,99,85,1028.5,1029,7,8,6.4,9.3,Yes,0,No
128056,5,Hobart,6.6,16.7,0,1.6,3.5,SW,43,NW,SW,17,15,67,53,1021.1,1019.9,,,11.5,15,No,0.2,No
83711,4,Brisbane,16.8,27.5,0,5,10.5,E,20,SW,NE,6,9,68,41,1022,1018.4,1,7,22.7,26.8,No,0,No
129889,12,Launceston,15.3,21.8,0,,,NNW,52,NNW,NNW,28,30,74,81,998.1,996,,,17.3,17.8,No,0.2,No
71438,11,Nhil,17.8,27.4,0,,,WSW,44,NW,SSW,9,17,30,38,1009.3,1009.6,,,19.8,25.3,No,0,No
21989,11,NorfolkIsland,17.2,21,3.6,6.8,10.3,WNW,46,SW,SW,20,24,76,66,1012.4,1013.2,4,7,20,19.4,Yes,0,No
63733,10,MelbourneAirport,8.9,15.4,5.2,1.6,2.1,SSE,48,SE,S,30,31,80,65,1016.3,1017.5,7,7,11.8,14.3,Yes,0,No
137582,4,Darwin,26.2,34.2,0,6.6,10.5,WNW,35,WSW,WNW,13,28,67,65,1010.4,1006.9,2,7,29.9,31,No,0,No
89198,9,GoldCoast,14.7,24,0,,,SSE,30,E,ENE,7,13,64,69,1019.2,1015.1,,,21.5,23,No,0,No
104871,6,Woomera,5.3,15.1,0.2,3,2.3,SSW,31,SW,SW,11,20,88,53,1027.4,1025.7,7,8,9.2,14.8,No,0,No
118794,7,Perth,7.8,19.9,12.4,2.4,3.6,WNW,20,NE,NNW,2,7,97,58,1021.3,1019,7,6,11.4,18.7,Yes,0,No
5477,3,BadgerysCreek,18.4,34.5,0,,,E,31,NE,NNE,4,11,87,38,1021.3,1018.3,,,23,32.7,No,0,No
37225,11,WaggaWagga,7.9,26.2,0,8,11.2,ENE,30,ENE,W,19,6,61,25,1014.1,1010.4,3,7,17,25.4,No,0,No
129708,1,Hobart,16,26.1,0,8,11.3,SE,33,NNW,SE,13,26,72,48,1008.3,1001.6,2,3,18.8,24.9,No,0.4,No
92948,12,Townsville,23.6,32,0,11.6,12.4,ENE,37,ENE,NE,13,28,57,57,1010.3,1007.5,3,1,29.9,30.4,No,0,No
58245,5,Bendigo,0.5,15.4,2.8,1.2,,ENE,22,,NNW,0,6,99,53,1018,1015.6,,,6.6,15.2,Yes,0,No
77087,9,Watsonia,10.5,15.2,1.2,8.4,1.8,SW,54,WNW,NNW,9,22,80,75,998.1,996.1,7,7,14.6,13.9,Yes,10.4,Yes
128533,11,Hobart,10.3,18,0,5,9.3,NNW,35,NNW,ESE,17,17,58,56,1019.1,1016.7,,,14.5,17,No,0,No
115013,11,PerthAirport,19.4,30.6,0.4,5.8,3.6,E,50,S,E,20,24,75,54,1014,1008.3,8,7,21.8,28.3,No,1.4,Yes
32193,9,Sydney,8.3,16.3,3.2,4,6.1,S,65,SSW,SSW,22,28,63,62,1025.6,1024.6,7,7,13,13.6,Yes,31.8,Yes
106158,6,Albany,7.5,19.6,0,0,8.6,,,NNE,NNE,9,19,80,54,1021.4,1016.1,0,5,10,19,No,4.4,Yes
55889,4,Ballarat,3.9,17.7,0,,,SE,56,SSE,SE,30,26,72,37,1024.2,1022.3,,,8.9,16.3,No,0,No
92209,10,Townsville,17.9,29.1,0,8.4,11.8,NE,37,SSE,NE,9,26,49,56,1017.9,1014.8,2,1,26.5,26.6,No,0,No
39689,8,Williamtown,12.5,19.6,25.2,7,,SE,48,SE,SE,28,28,65,69,1033,1032.6,6,6,16.9,16.3,Yes,8.2,Yes
50921,5,MountGinini,1.8,10.9,0,,,SW,31,SW,SSW,20,9,53,41,,,,,4.7,10.2,No,0,No
107777,2,Albany,15.7,23.2,0,5.8,11.6,,,SSE,E,7,26,67,65,1010.7,1008,2,0,21,22.5,No,0,No
46929,3,Canberra,12.5,24,0,,,W,52,WNW,S,17,28,43,31,1007.5,1007.7,,1,18.7,22.4,No,0,No
42623,7,Wollongong,13.1,21.3,0.2,,,NW,41,NW,NE,24,24,74,82,1011.2,1006.9,,,17.2,18.7,No,0,No
2911,3,Albury,16.7,33.8,0,,,ENE,44,ESE,NNE,9,24,60,30,1018.5,1013.6,,2,22.9,33,No,0,No
129286,11,Hobart,11,21.7,0,7.2,11.8,NW,43,NW,ESE,22,15,53,43,1013.4,1012.8,7,5,16.1,19.2,No,0,No
96350,11,Adelaide,15.8,28.2,0,,,W,31,E,ENE,11,15,54,33,1013.1,1009.3,,,18.5,26.8,No,4.8,Yes
80058,11,Dartmoor,9.3,13.9,3.6,1.2,5.3,SW,61,SW,SW,24,26,94,65,1014.6,1018.5,,,10.3,12.4,Yes,0.6,No
92411,7,Townsville,14.9,27.8,0,4,9.5,ESE,30,,NE,0,17,83,64,1019.8,1016.5,6,2,21.4,26.3,No,0,No
88750,6,GoldCoast,14,20.3,3.2,,,SE,72,S,S,30,44,61,63,1030.7,1027.6,,,17.7,18.8,Yes,2.6,Yes
31066,6,Sydney,8.4,18.7,0,2.6,1.4,N,35,NW,NNE,2,17,70,47,1016.4,1010.7,,,10.7,18.4,No,0,No
83116,7,Brisbane,7.1,22,0,2.4,9.2,SW,20,WSW,SSW,7,6,61,43,1025.8,1023.2,1,3,13.3,21,No,0,No
48151,12,Tuggeranong,14.4,27.5,0,,,NE,33,NNE,NW,13,19,70,35,1019.7,1015,,,15.6,25.5,No,0,No
24779,6,Penrith,10.2,13.9,11.8,,,S,35,SSW,S,13,15,83,74,,,,,12.4,13.6,Yes,0.2,No
140918,11,Uluru,14.9,38.2,0,,,E,46,E,ESE,22,28,8,5,1017.2,1013.1,,,30.1,37,No,0,No
11682,12,CoffsHarbour,15.9,24,0.4,,,,,WSW,E,11,15,78,64,1022.7,1021.3,8,3,19.7,22.8,No,0,No
102629,7,Nuriootpa,8.5,13.2,1.2,1.2,7.5,WNW,83,WNW,NW,50,43,69,74,1003.8,1003.7,2,,10,12.1,Yes,12.3,Yes
38735,3,WaggaWagga,12.3,22.7,0,4.8,,SW,50,WSW,SW,24,28,67,28,1011.9,1010.4,,,12.9,21.4,No,0,No
128392,6,Hobart,8.8,10.9,2,0.6,0,S,43,S,SSE,15,28,79,80,1019,1016.5,,,10,9.6,Yes,0.2,No
24214,9,Penrith,14.2,20.4,,,,SE,24,SSW,ESE,11,19,80,65,,,,,15.9,18.2,,0,No
55986,7,Ballarat,4.2,10.3,0,,,NNE,33,NE,N,19,20,94,77,1027.2,1023.4,8,7,7.6,9.5,No,0,No
71195,3,Nhil,20.5,36.5,0,,,SW,43,NNE,N,11,20,33,17,1015.1,1012.8,,,26.1,34.4,No,0,No
76436,11,Watsonia,8.8,18.7,0.2,1.6,8.1,SSW,30,WSW,SW,2,13,77,46,1017.2,1015.9,7,7,12.1,17,No,0.2,No
17038,8,Newcastle,5.8,,0,,,,,,,0,,78,,,,1,,11.2,,No,0,No
43003,9,Wollongong,11.5,22.2,0,,,NNW,56,SSW,NNE,15,13,33,52,1019.7,1016.6,,,17.7,19,No,0,No
19231,8,NorahHead,10.7,20,0,,,WNW,26,NW,W,6,9,77,44,1018.1,1013.2,,,13.9,20,No,0,No
115087,1,PerthAirport,20.7,31.8,0,10.2,6,SE,46,ENE,WSW,11,22,66,45,1009.4,1007.4,7,6,23.3,30.3,No,0,No
135341,11,AliceSprings,15.4,32.9,0,12,13.1,SSE,46,E,SW,26,15,11,6,1014.8,1011,1,1,25,31.1,No,0,No
109654,11,Witchcliffe,13.5,19.2,4.4,,,SSW,48,SSW,SSW,24,30,79,53,1016.9,1016.5,,,13.8,16.8,Yes,0.4,No
26885,12,Richmond,15.7,30.7,0,,,ENE,37,,ENE,0,19,71,41,1017.3,1013.2,,,21.9,29.4,No,0,No
18725,1,NorahHead,15,20.9,0,,,SW,52,SW,S,19,31,51,58,1015.4,1015.3,,,17.8,20.6,No,0,No
6073,5,Cobar,7.5,21.2,0,3.4,10.4,WSW,37,W,W,9,19,50,32,1019.6,1016.6,1,1,15.3,20.2,No,0,No
14596,2,Moree,25.1,38.2,0,,,E,50,ENE,ENE,15,17,46,26,1016.7,1013.1,,3,28.9,36.6,No,0,No
121263,12,SalmonGums,13.4,28,0,,,S,43,SSE,ESE,22,20,46,25,,,,,18.6,27.3,No,0,No
115857,4,PerthAirport,20.5,26.5,0,5.4,7,WNW,43,WNW,WNW,20,28,54,53,1017.2,1014.9,6,6,23.2,24.5,No,11,Yes
18613,9,NorahHead,12.6,24.5,0,,,NE,41,SSW,NE,6,28,59,72,1023.9,1019.2,,,18.4,18.7,No,0,No
127228,1,Hobart,12.9,21.5,0,6,10.9,WNW,56,NNW,WNW,17,33,60,32,1013.8,1012.8,6,4,13.4,18.9,No,0,No
124535,12,Walpole,16.4,20.6,0,,,SSW,35,S,SW,13,19,64,63,1009.4,1009.7,,,18.4,19,No,0,No
84673,12,Brisbane,22.1,34.1,0,7,8.8,WSW,26,NW,NE,6,11,55,57,1012.2,1008.6,3,7,29.5,31,No,0.6,No
15647,7,Newcastle,4.4,14.8,0,,,,,,W,0,4,59,41,,,8,8,11.5,12.9,No,0,No
10309,11,CoffsHarbour,18.5,25.6,1.2,4.8,,ENE,30,E,NE,6,22,67,80,1014.6,1010.4,3,7,24.3,24.1,Yes,0,No
89122,7,GoldCoast,12.7,19.4,0,,,SSE,63,S,SSE,31,41,68,64,1026.9,1025.2,,,14.7,17.3,No,1,No
61281,6,Sale,-0.1,12.3,0.2,1,7.1,ENE,19,WNW,E,7,13,98,71,1033.4,1031.4,8,3,2.7,11.4,No,3.4,Yes
35653,12,SydneyAirport,16.8,24.9,0.2,7.8,7.1,NE,52,ENE,ENE,20,31,50,42,1021,1017.4,6,3,20.2,23.4,No,0,No
88654,2,GoldCoast,19.4,27.7,7,,,SSE,57,SSE,SSE,37,19,70,61,1017.1,1015,,,24.8,25,Yes,0.2,No
125691,9,Walpole,10.3,20.5,0,,,WNW,44,N,W,13,15,71,64,1020.8,1016.5,,,15.3,18.6,No,0.6,No
89045,4,GoldCoast,19.8,25.5,5.8,,,S,52,SSE,SSE,24,37,82,84,1016.4,1013.5,,,23.7,22.9,Yes,4.2,Yes
45550,2,Canberra,14,26.2,0,3.2,9,ENE,43,ESE,NE,7,22,75,61,1017.3,1016.8,5,5,19.5,22.8,No,0,No
88766,7,GoldCoast,12.6,17.1,20.6,,,S,48,S,S,26,22,87,84,1028.3,1024.4,,,13.5,14.9,Yes,2.6,Yes
60270,6,Sale,8.9,15.3,2,3.6,4.7,W,56,W,W,24,30,69,60,1015.7,1016.5,4,6,12.1,14,Yes,0,No
52812,2,MountGinini,8.1,14.1,0,,,NW,41,NNW,NW,9,13,70,98,,,,,12.6,12,No,21.4,Yes
62815,3,MelbourneAirport,12.4,34.7,0,6.2,10.6,N,59,N,N,37,37,34,12,1013.3,1010.1,1,1,24.4,33.3,No,0,No
3026,1,BadgerysCreek,14.6,34.5,0.4,,,SE,50,SE,NNE,7,15,50,22,1013,1007.5,,,21.4,33.9,No,0,No
